link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/house/for-sale/wolvertem/1861/20102674,20102674,Wolvertem,1861,729000.0,HOUSE,HOUSE,311.0,,0,null,null,,0,999,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/pont-%C3%A0-celles/6230/20384838,20384838,Pont-à-Celles,6230,196500.0,APARTMENT,APARTMENT,64.0,0.0,0,14,null,4.0,0,null,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bredene/8450/11480971,11480971,Bredene,8450,299000.0,HOUSE,HOUSE,126.0,,0,null,null,,0,298,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20378402,20378402,Woluwe-Saint-Lambert,1200,1700000.0,HOUSE,HOUSE,463.0,,1,,null,,0,583,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath/7812/20027986,20027986,Ath,7812,268000.0,HOUSE,HOUSE,211.0,,0,,null,,0,620,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zoersel/2980/20296834,20296834,Zoersel,2980,799000.0,HOUSE,HOUSE,308.0,0.0,0,20,null,4.0,1,2616,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kapelle-op-den-bos/1880/20313915,20313915,KAPELLE-OP-DEN-BOS,1880,625000.0,HOUSE,HOUSE,250.0,,0,,null,4.0,0,2548,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kortemark/8610/20377221,20377221,Kortemark,8610,269000.0,HOUSE,HOUSE,212.0,,0,null,null,3.0,0,368,null,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/11487419,11487419,Borgerhout,2140,259000.0,HOUSE,HOUSE,205.0,,1,,null,2.0,0,131,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sinaai-sint-niklaas/9112/20348549,20348549,Sinaai (Sint-Niklaas),9112,514500.0,HOUSE,HOUSE,152.0,0.0,0,19,99,3.0,0,207,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zoersel/2980/20360091,20360091,ZOERSEL,2980,430000.0,HOUSE,HOUSE,186.0,,1,null,null,4.0,0,1285,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/melle/9090/11458667,11458667,Melle,9090,237000.0,HOUSE,HOUSE,103.0,0.0,0,null,null,,0,200,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3271/20320478,20320478,SCHERPENHEUVEL-ZICHEM,3271,360000.0,HOUSE,HOUSE,261.0,,0,null,null,3.0,0,1022,null,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/20268353,20268353,LEOPOLDSBURG,3970,374000.0,HOUSE,HOUSE,166.0,1.0,0,,null,3.0,0,495,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/nijlen/2560/20374499,20374499,Nijlen,2560,335000.0,HOUSE,HOUSE,,,0,null,null,,0,774,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/seraing-ougree/4102/20374949,20374949,Seraing Ougrée,4102,169000.0,HOUSE,HOUSE,90.0,0.0,0,7,null,2.0,0,50,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20387815,20387815,Sint-Niklaas,9100,299000.0,HOUSE,HOUSE,183.0,,0,null,null,,0,190,null,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schoten/2900/20367483,20367483,Schoten,2900,445000.0,HOUSE,HOUSE,174.0,,0,null,185,0.0,0,265,,null,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mont-sur-marchienne/6032/20378167,20378167,MONT-SUR-MARCHIENNE,6032,209900.0,HOUSE,HOUSE,130.0,,0,,null,3.0,0,55,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kruisem/9770/20378885,20378885,Kruisem,9770,389000.0,HOUSE,HOUSE,236.0,0.0,0,,534,3.0,0,1015,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20322481,20322481,Gentbrugge,9050,365000.0,HOUSE,HOUSE,145.0,,0,,null,,0,123,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/engis/4480/11402272,11402272,ENGIS,4480,115000.0,HOUSE,HOUSE,102.0,,0,null,90,2.0,0,143,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/durbuy-weris/6940/20347999,20347999,Durbuy Wéris,6940,379000.0,HOUSE,HOUSE,188.0,,0,36,920,4.0,0,1002,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/fl%C3%A9malle%20ivoz-ramet/4400/20370437,20370437,Flémalle Ivoz-Ramet,4400,154000.0,HOUSE,HOUSE,136.0,0.0,0,10,null,2.0,0,0,SEMI_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/20271898,20271898,Woluwe-Saint-Lambert,1200,645000.0,HOUSE,HOUSE,345.0,0.0,0,36,400,4.0,0,345,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/20381080,20381080,MOL,2400,330000.0,APARTMENT,APARTMENT,123.0,,0,20,null,0.0,0,null,INSTALLED,null,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/beerse/2340/20367778,20367778,Beerse,2340,379000.0,HOUSE,HOUSE,139.0,0.0,0,,null,4.0,0,473,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/stekene/9190/20233870,20233870,STEKENE,9190,265000.0,HOUSE,HOUSE,134.0,,0,23,170,3.0,0,517,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20370839,20370839,AALST,9300,135000.0,APARTMENT,APARTMENT,46.0,,0,null,null,2.0,0,null,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/oostrozebeke/8780/20373717,20373717,Oostrozebeke,8780,227900.0,APARTMENT,APARTMENT,119.0,0.0,0,null,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gent/9051/20273714,20273714,Gent,9051,790000.0,HOUSE,HOUSE,415.0,,0,null,null,4.0,0,984,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20357429,20357429,Willebroek,2830,319000.0,HOUSE,HOUSE,165.0,,0,null,null,2.0,0,295,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-louviere-haine-st-pierre/7100/20025706,20025706,La Louvière/ Haine-st- Pierre,7100,279900.0,HOUSE,HOUSE,185.0,,0,null,200,3.0,0,695,USA_INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lokeren/9160/20346404,20346404,Lokeren,9160,195000.0,HOUSE,HOUSE,173.0,,0,null,null,2.0,0,87,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20374189,20374189,Ixelles,1050,220000.0,APARTMENT,APARTMENT,47.0,0.0,0,2,null,2.0,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/20376189,20376189,Nieuwpoort,8620,485000.0,HOUSE,HOUSE,185.0,0.0,0,null,null,,0,139,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20368774,20368774,Sint-Amandsberg,9040,465000.0,HOUSE,HOUSE,215.0,,0,20,null,,0,85,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/20370382,20370382,Deinze,9800,383011.0,HOUSE,HOUSE,148.0,0.0,0,null,null,3.0,0,313,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/20324930,20324930,Deerlijk,8540,766834.0,HOUSE,HOUSE,216.0,,0,null,null,,0,1074,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zandhoven/2240/20251823,20251823,ZANDHOVEN,2240,575000.0,HOUSE,HOUSE,403.0,,1,15,593,4.0,0,1084,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/maaseik/3680/20308691,20308691,Maaseik,3680,343000.0,APARTMENT,APARTMENT,,0.0,0,null,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kapelle-op-den-bos/1880/20373775,20373775,Kapelle-op-den-bos,1880,349000.0,HOUSE,HOUSE,156.0,0.0,0,,null,2.0,0,318,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/quevaucamps/7972/20385270,20385270,QUEVAUCAMPS,7972,95000.0,HOUSE,HOUSE,147.0,,1,null,null,2.0,0,330,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20384175,20384175,Forest,1190,440000.0,APARTMENT,APARTMENT,114.0,0.0,0,,null,2.0,0,null,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/20373646,20373646,Nieuwpoort,8620,225000.0,APARTMENT,APARTMENT,45.0,0.0,0,,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20297144,20297144,Gent,9000,407000.0,HOUSE,HOUSE,225.0,0.0,0,null,null,,0,96,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/li%C3%88ge/4000/20384239,20384239,LIÈGE,4000,120000.0,HOUSE,HOUSE,80.0,,0,null,null,2.0,0,141,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-lievens-houtem/9520/20383830,20383830,Sint-Lievens-Houtem,9520,485000.0,HOUSE,HOUSE,177.0,0.0,0,,null,4.0,0,421,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20382258,20382258,EVERE,1140,305000.0,APARTMENT,APARTMENT,85.0,,0,null,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kaprijke/9970/20357060,20357060,Kaprijke,9970,535222.0,HOUSE,HOUSE,170.0,,0,null,null,,0,845,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/20281496,20281496,Kraainem,1950,549000.0,HOUSE,HOUSE,216.0,0.0,0,8,220,3.0,0,350,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/heppignies/6220/20366871,20366871,Heppignies,6220,199000.0,HOUSE,HOUSE,125.0,,0,,null,4.0,0,160,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/20110716,20110716,Zottegem,9620,498000.0,HOUSE,HOUSE,194.0,0.0,0,21,56,3.0,0,285,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20368034,20368034,Schaerbeek,1030,199000.0,APARTMENT,APARTMENT,85.0,0.0,0,,null,2.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8430/20324770,20324770,Middelkerke,8430,309000.0,HOUSE,HOUSE,119.0,,1,null,null,4.0,0,494,null,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/libramont-chevigny-freux/6800/20321878,20321878,Libramont-Chevigny Freux,6800,145000.0,HOUSE,HOUSE,100.0,0.0,0,15,100,3.0,0,308,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bocholt/3950/20384788,20384788,Bocholt,3950,335150.0,HOUSE,HOUSE,186.0,,0,null,null,2.0,0,310,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zonnebeke/8980/20308972,20308972,Zonnebeke,8980,480000.0,HOUSE,HOUSE,166.0,,0,null,null,,0,425,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20377767,20377767,Oudenaarde,9700,445000.0,HOUSE,HOUSE,153.0,0.0,0,,null,3.0,0,316,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/wijnegem/2110/20382537,20382537,Wijnegem,2110,585000.0,HOUSE,HOUSE,205.0,,0,30,120,3.0,0,348,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20259901,20259901,HEIST-OP-DEN-BERG,2220,399000.0,HOUSE,HOUSE,218.0,,0,null,null,4.0,0,1046,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/20242967,20242967,Zwevegem,8550,583890.0,HOUSE,HOUSE,160.0,,0,null,null,,0,815,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hastiere/5541/20378411,20378411,Hastière,5541,115000.0,HOUSE,HOUSE,58.0,,0,16,null,2.0,0,42,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20317410,20317410,Gent,9000,428000.0,HOUSE,HOUSE,185.0,0.0,0,,null,,0,170,null,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/seneffe/7180/20373640,20373640,Seneffe,7180,395000.0,HOUSE,HOUSE,240.0,0.0,0,,null,3.0,0,860,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/gavere/9890/20383837,20383837,Gavere,9890,382150.0,APARTMENT,APARTMENT,126.0,0.0,0,11,null,4.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/20375736,20375736,Assebroek,8310,339000.0,HOUSE,HOUSE,,0.0,0,,null,0.0,0,0,null,null,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meldert%20%289310%29/9310/20163136,20163136,Meldert (9310),9310,534076.0,HOUSE,HOUSE,170.0,,0,null,null,,0,487,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/engis/4480/20235335,20235335,ENGIS,4480,209000.0,HOUSE,HOUSE,154.0,,0,null,723,3.0,0,938,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/melle/9090/20364342,20364342,Melle,9090,298000.0,HOUSE,HOUSE,135.0,0.0,0,,123,,0,123,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/seraing/4101/20350339,20350339,Seraing,4101,220000.0,HOUSE,HOUSE,105.0,0.0,0,,null,2.0,0,159,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/20327614,20327614,Izegem,8870,218000.0,HOUSE,HOUSE,145.0,,0,,null,,0,377,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/laakdal/2431/11487924,11487924,LAAKDAL,2431,548000.0,HOUSE,HOUSE,194.0,,0,null,null,4.0,0,1198,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/warisoulx/5080/20388409,20388409,Warisoulx,5080,299000.0,HOUSE,HOUSE,142.0,0.0,1,30,null,3.0,0,250,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4100/20369145,20369145,SERAING,4100,299900.0,APARTMENT,APARTMENT,107.0,,0,24,null,,0,null,null,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20388030,20388030,Lier,2500,299000.0,APARTMENT,APARTMENT,92.0,,0,8,null,2.0,0,null,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20370728,20370728,GENT,9000,315000.0,HOUSE,HOUSE,150.0,,0,15,60,2.0,0,132,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20374525,20374525,Heist-aan-Zee,8301,775000.0,APARTMENT,APARTMENT,83.0,0.0,0,,null,,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/20388543,20388543,Zelzate,9060,155000.0,APARTMENT,APARTMENT,109.0,,0,null,null,,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mol/2400/20384519,20384519,MOL,2400,357000.0,HOUSE,HOUSE,124.0,,0,,null,3.0,0,441,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/musson/6750/20212255,20212255,Musson,6750,639000.0,HOUSE,HOUSE,277.0,0.0,0,60,1805,4.0,0,1805,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20387167,20387167,KORTRIJK,8500,215000.0,HOUSE,HOUSE,,,0,,null,2.0,0,72,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-kruis/8310/20327699,20327699,Sint-Kruis,8310,385000.0,HOUSE,HOUSE,224.0,,0,null,null,,0,315,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20379972,20379972,Roeselare,8800,467550.0,APARTMENT,APARTMENT,123.0,,0,37,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/bouwel/2288/20370916,20370916,Bouwel,2288,575000.0,HOUSE,HOUSE,308.0,,1,,2351,4.0,0,2578,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/paliseul/6850/20370817,20370817,Paliseul,6850,299000.0,HOUSE,HOUSE,130.0,0.0,0,24,40,2.0,0,182,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ruddervoorde/8020/20278492,20278492,Ruddervoorde,8020,298000.0,HOUSE,HOUSE,178.0,,0,null,null,,0,1011,null,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/olen/2250/20371317,20371317,Olen,2250,417500.0,HOUSE,HOUSE,230.0,,0,,null,3.0,0,512,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4030/20371031,20371031,Liège,4030,180000.0,HOUSE,HOUSE,112.0,0.0,0,36,68,2.0,0,165,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/oupeye/4680/20318685,20318685,Oupeye,4680,385000.0,HOUSE,HOUSE,404.0,0.0,0,,170,3.0,0,387,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/herentals/2200/20318648,20318648,HERENTALS,2200,395000.0,HOUSE,HOUSE,260.0,,0,,null,3.0,0,345,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/kontich/2550/20137599,20137599,Kontich,2550,519000.0,HOUSE,HOUSE,207.0,,0,null,406,3.0,0,505,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/geel/2440/20382682,20382682,GEEL,2440,135000.0,HOUSE,HOUSE,84.0,,0,,null,2.0,0,75,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/eke/9810/20243041,20243041,Eke,9810,590000.0,HOUSE,HOUSE,220.0,0.0,0,,null,4.0,0,639,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gits/8830/20183990,20183990,Gits,8830,219000.0,HOUSE,HOUSE,142.0,,0,,null,,0,268,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/onze-lieve-vrouw-waver/2861/20370674,20370674,Onze-Lieve-Vrouw-Waver,2861,835000.0,HOUSE,HOUSE,335.0,,0,null,null,,0,12932,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/fontainel%27ev%C3%AAque/6140/20388051,20388051,Fontainel'Evêque,6140,285000.0,HOUSE,HOUSE,130.0,0.0,0,null,75,3.0,0,120,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/boom/2850/20315979,20315979,Boom,2850,429000.0,HOUSE,HOUSE,250.0,,0,null,38,2.0,0,0,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/herenthout/2270/20386631,20386631,Herenthout,2270,329000.0,APARTMENT,APARTMENT,100.0,0.0,0,,null,2.0,0,null,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20377373,20377373,Knokke-Heist,8300,1375000.0,APARTMENT,APARTMENT,84.0,,0,6,null,2.0,0,null,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20200745,20200745,LIÈGE,4000,435000.0,HOUSE,HOUSE,193.0,,0,16,null,2.0,0,0,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/heffen/2801/20288099,20288099,HEFFEN,2801,839000.0,HOUSE,HOUSE,174.0,,0,24,1200,4.0,0,1526,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20374482,20374482,Roeselare,8800,225000.0,APARTMENT,APARTMENT,67.0,,0,,null,2.0,0,null,null,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2140/20379327,20379327,Antwerpen,2140,168000.0,APARTMENT,APARTMENT,83.0,,0,10,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20381350,20381350,MECHELEN,2800,399000.0,HOUSE,HOUSE,123.0,,0,34,50,3.0,0,198,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/destelbergen/9070/20359901,20359901,DESTELBERGEN,9070,369000.0,HOUSE,HOUSE,130.0,,0,null,null,,0,174,null,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/menen/8930/20350456,20350456,Menen,8930,179000.0,HOUSE,HOUSE,130.0,0.0,0,33,null,2.0,0,103,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20363402,20363402,Sint-Amandsberg,9040,364000.0,HOUSE,HOUSE,115.0,,0,,null,,0,229,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-lenaarts/2960/20360956,20360956,Sint-Lenaarts,2960,199000.0,HOUSE,HOUSE,155.0,,0,,null,4.0,0,745,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zelzate/9060/20363436,20363436,Zelzate,9060,298000.0,HOUSE,HOUSE,179.0,0.0,0,,null,,0,674,null,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/balen/2490/20371960,20371960,Balen,2490,399395.0,APARTMENT,APARTMENT,129.0,,0,23,null,2.0,0,null,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/20369486,20369486,Ieper,8900,229000.0,APARTMENT,APARTMENT,90.0,0.0,0,4,null,3.0,0,null,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zwalm/9630/20290913,20290913,Zwalm,9630,429000.0,HOUSE,HOUSE,145.0,0.0,0,,null,4.0,0,904,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/20368117,20368117,Tournai,7500,199000.0,HOUSE,HOUSE,,,0,null,null,2.0,0,603,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20379783,20379783,Wilrijk,2610,219000.0,APARTMENT,APARTMENT,106.0,,0,null,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20346028,20346028,Aalst,9300,250000.0,HOUSE,HOUSE,195.0,,0,,null,2.0,0,230,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20388210,20388210,Hasselt,3500,290000.0,APARTMENT,APARTMENT,112.0,,0,,null,,0,null,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2220/20325842,20325842,HEIST-OP-DEN-BERG,2220,498000.0,HOUSE,HOUSE,230.0,,0,,null,4.0,0,932,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/turnhout/2300/20322950,20322950,TURNHOUT,2300,365000.0,HOUSE,HOUSE,204.0,,0,11,126,2.0,0,254,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20024706,20024706,Schaerbeek,1030,650000.0,HOUSE,HOUSE,250.0,0.0,1,13,90,2.0,0,90,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/trooz/4870/20369405,20369405,Trooz,4870,135000.0,HOUSE,HOUSE,170.0,0.0,0,11,100,2.0,0,224,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/geraardsbergen/9500/20388072,20388072,GERAARDSBERGEN,9500,499000.0,HOUSE,HOUSE,228.0,,1,null,null,,0,980,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarsele/8700/20368963,20368963,Aarsele,8700,235000.0,HOUSE,HOUSE,121.0,0.0,0,null,null,3.0,0,870,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20368052,20368052,Uccle,1180,799000.0,HOUSE,HOUSE,248.0,0.0,0,18,null,2.0,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20377372,20377372,Knokke-Heist,8300,1195000.0,APARTMENT,APARTMENT,115.0,0.0,0,4,null,2.0,0,null,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20366466,20366466,WILLEBROEK,2830,249000.0,HOUSE,HOUSE,138.0,,0,null,null,3.0,0,119,null,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20386272,20386272,ANTWERPEN,2018,579000.0,APARTMENT,APARTMENT,180.0,,0,null,null,0.0,0,null,SEMI_EQUIPPED,null,FOR_SALE
